day;avg_size;avg_speed;avg_senserange;n_creatures
1094;1009;1123;1023;45
1095;1009;1123;1025;42
1096;1010;1123;1024;44
1097;1012;1122;1025;47
1098;1012;1122;1025;44
1099;1012;1122;1026;45
1100;1011;1123;1023;45
1101;1012;1123;1025;40
1102;1011;1122;1028;37
1103;1011;1122;1027;39
1104;1010;1122;1030;45
1105;1011;1122;1027;39
1106;1012;1121;1028;37
1107;1012;1122;1029;41
1108;1012;1121;1029;41
1109;1012;1122;1027;39
1110;1012;1123;1028;40
1111;1012;1122;1027;41
1112;1013;1123;1030;43
1113;1015;1124;1030;41
1114;1015;1124;1032;44
1115;1015;1124;1031;40
1116;1016;1125;1028;43
1117;1015;1125;1026;36
1118;1015;1125;1025;36
1119;1016;1127;1024;41
1120;1014;1127;1024;41
1121;1013;1127;1023;42
1122;1013;1128;1022;44
1123;1012;1127;1023;42
1124;1012;1127;1023;40
1125;1011;1126;1024;40
1126;1009;1125;1026;38
1127;1010;1125;1028;38
1128;1010;1125;1028;38
1129;1010;1125;1029;37
1130;1012;1125;1029;45
1131;1014;1123;1032;47
1132;1016;1122;1035;44
1133;1015;1122;1033;35
1134;1015;1122;1030;38
1135;1015;1121;1032;42
1136;1016;1122;1033;44
1137;1015;1123;1034;44
1138;1015;1123;1032;46
1139;1015;1122;1032;42
1140;1014;1122;1031;40
1141;1014;1121;1029;41
1142;1012;1121;1031;44
1143;1011;1122;1036;39
1144;1013;1124;1037;38
1145;1012;1124;1039;37
1146;1012;1125;1038;40
1147;1013;1124;1038;40
1148;1015;1124;1041;46
1149;1014;1124;1040;43
1150;1012;1124;1038;43
1151;1016;1125;1041;45
1152;1017;1124;1040;39
1153;1015;1124;1043;41
1154;1014;1125;1044;41
1155;1014;1125;1050;36
1156;1014;1125;1047;36
1157;1013;1124;1048;42
1158;1012;1124;1052;44
1159;1011;1124;1047;47
1160;1011;1126;1049;44
1161;1010;1126;1052;43
1162;1011;1126;1054;41
1163;1011;1126;1052;44
1164;1011;1126;1054;45
1165;1012;1125;1053;43
1166;1012;1125;1050;46
1167;1012;1125;1047;46
1168;1013;1124;1048;38
1169;1014;1124;1045;42
1170;1014;1124;1042;48
1171;1014;1125;1041;50
1172;1014;1125;1040;43
1173;1013;1126;1037;41
1174;1013;1125;1040;38
1175;1013;1125;1038;40
1176;1013;1126;1035;49
1177;1013;1126;1039;48
1178;1013;1126;1035;45
1179;1013;1126;1031;42
1180;1013;1126;1037;42
1181;1013;1126;1040;40
1182;1013;1127;1041;42
1183;1012;1127;1044;42
1184;1014;1127;1045;44
1185;1013;1127;1041;45
1186;1014;1127;1038;42
1187;1014;1127;1034;43
1188;1015;1128;1031;45
1189;1014;1128;1037;42
1190;1015;1127;1036;42
1191;1014;1126;1037;44
1192;1014;1126;1037;45
1193;1013;1127;1032;48
1194;1014;1127;1032;43
1195;1013;1128;1028;43
1196;1013;1128;1022;44
1197;1012;1128;1025;48
1198;1012;1128;1024;38
1199;1012;1127;1023;40
1200;1011;1128;1023;42
1201;1010;1127;1026;43
1202;1011;1128;1028;44
1203;1012;1130;1023;42
1204;1011;1130;1021;42
1205;1011;1130;1024;45
1206;1011;1129;1026;46
1207;1012;1129;1023;42
1208;1011;1130;1026;42
1209;1011;1129;1033;39
1210;1011;1130;1028;35
1211;1010;1131;1035;36
1212;1009;1131;1037;38
1213;1009;1134;1032;38
1214;1009;1134;1036;41
1215;1009;1134;1042;40
1216;1009;1135;1049;43
1217;1008;1135;1051;41
1218;1007;1135;1054;42
1219;1007;1137;1056;40
1220;1007;1137;1053;43
1221;1006;1139;1052;41
1222;1007;1140;1052;39
1223;1007;1139;1053;37
1224;1008;1138;1055;37
1225;1006;1138;1056;34
1226;1006;1138;1056;33
1227;1006;1138;1049;31
1228;1005;1138;1050;35
1229;1006;1138;1049;34
1230;1006;1138;1051;31
1231;1008;1138;1047;33
1232;1008;1138;1048;32
1233;1009;1137;1045;31
1234;1008;1136;1047;32
1235;1009;1137;1048;34
1236;1009;1137;1051;30
1237;1010;1137;1051;32
1238;1011;1137;1053;33
1239;1012;1137;1053;31
1240;1013;1137;1054;34
1241;1012;1137;1052;36
1242;1013;1136;1050;36
1243;1012;1135;1052;34
1244;1012;1135;1047;39
1245;1012;1134;1045;39
1246;1012;1133;1048;36
1247;1011;1133;1047;42
1248;1011;1133;1049;40
1249;1010;1133;1053;39
1250;1010;1133;1053;38
1251;1010;1133;1055;44
1252;1010;1133;1056;36
1253;1009;1134;1055;42
1254;1010;1135;1055;41
1255;1011;1134;1054;41
1256;1012;1134;1057;39
1257;1014;1135;1056;40
1258;1015;1134;1056;39
1259;1015;1134;1054;40
1260;1015;1133;1056;38
1261;1017;1133;1055;40
1262;1016;1133;1056;35
1263;1014;1132;1057;36
1264;1012;1132;1057;38
1265;1013;1131;1058;43
1266;1013;1132;1058;40
1267;1012;1133;1057;39
1268;1012;1133;1054;33
1269;1012;1131;1053;37
1270;1012;1131;1054;37
1271;1013;1131;1057;37
1272;1012;1131;1056;37
1273;1012;1131;1057;39
1274;1013;1130;1059;43
1275;1012;1132;1060;42
1276;1013;1131;1057;38
1277;1014;1131;1056;41
1278;1013;1130;1055;38
1279;1013;1130;1054;40
1280;1014;1130;1054;40
1281;1014;1130;1056;42
1282;1015;1131;1059;43
1283;1015;1133;1062;44
1284;1015;1133;1061;42
1285;1016;1133;1059;42
1286;1016;1131;1061;35
1287;1016;1131;1060;38
1288;1016;1130;1061;38
1289;1018;1129;1062;34
1290;1018;1128;1061;37
1291;1018;1127;1061;38
1292;1018;1126;1062;41
1293;1019;1127;1064;37
1294;1019;1125;1065;40
1295;1020;1126;1068;44
1296;1019;1124;1068;44
1297;1019;1124;1067;43
1298;1019;1123;1067;41
1299;1017;1123;1067;37
1300;1017;1121;1068;34
1301;1016;1121;1067;36
1302;1017;1121;1066;40
1303;1019;1121;1066;41
1304;1020;1123;1066;42
1305;1022;1123;1065;42
1306;1024;1123;1067;37
1307;1021;1123;1068;43
1308;1021;1123;1068;35
1309;1020;1124;1068;37
1310;1023;1123;1068;38
1311;1023;1126;1068;35
1312;1022;1126;1068;33
1313;1022;1127;1067;38
1314;1023;1127;1067;37
1315;1022;1127;1067;34
1316;1022;1125;1067;36
1317;1023;1124;1067;36
1318;1023;1123;1068;35
1319;1024;1122;1068;35
1320;1022;1120;1069;35
1321;1021;1119;1069;34
1322;1021;1118;1070;40
1323;1020;1119;1072;43
1324;1020;1119;1070;42
1325;1022;1118;1071;42
1326;1023;1118;1070;44
1327;1021;1118;1070;41
1328;1020;1118;1071;40
1329;1019;1118;1073;39
1330;1018;1121;1072;43
1331;1017;1121;1071;41
1332;1019;1123;1069;45
1333;1019;1123;1069;47
1334;1019;1124;1068;49
1335;1019;1122;1069;44
1336;1019;1120;1069;33
1337;1020;1118;1071;36
1338;1021;1118;1072;37
1339;1022;1118;1071;39
1340;1020;1119;1071;42
1341;1021;1117;1071;46
1342;1021;1119;1070;45
1343;1020;1119;1071;42
1344;1020;1119;1070;40
1345;1020;1122;1070;47
1346;1020;1122;1071;34
1347;1021;1123;1072;37
1348;1021;1121;1072;39
1349;1021;1121;1072;43
1350;1020;1122;1073;41
1351;1020;1122;1072;44
1352;1019;1121;1071;40
1353;1018;1122;1071;41
1354;1020;1123;1068;35
1355;1020;1122;1067;39
1356;1020;1123;1067;38
1357;1019;1122;1068;43
1358;1019;1121;1069;43
1359;1019;1121;1069;39
1360;1019;1120;1070;44
1361;1019;1121;1070;47
1362;1020;1122;1071;36
1363;1019;1122;1070;41
1364;1018;1122;1071;45
1365;1018;1123;1071;43
1366;1020;1123;1070;34
1367;1020;1123;1070;35
1368;1020;1122;1071;36
1369;1019;1122;1070;37
1370;1018;1121;1071;38
1371;1017;1118;1074;40
1372;1018;1118;1072;41
1373;1016;1117;1069;39
1374;1014;1116;1068;42
1375;1015;1116;1068;39
1376;1016;1116;1066;41
1377;1015;1115;1066;44
1378;1015;1116;1065;46
1379;1016;1118;1064;47
1380;1017;1118;1062;43
1381;1019;1117;1063;41
1382;1018;1118;1064;47
1383;1018;1118;1064;44
1384;1019;1118;1063;44
1385;1019;1118;1065;46
1386;1018;1118;1065;47
1387;1018;1119;1066;46
1388;1019;1120;1066;44
1389;1018;1121;1065;40
1390;1019;1122;1066;42
1391;1016;1124;1063;45
1392;1014;1126;1062;41
1393;1014;1126;1061;38
1394;1015;1128;1062;44
1395;1014;1126;1061;43
1396;1014;1126;1062;42
1397;1014;1125;1064;39
1398;1015;1126;1063;37
1399;1018;1126;1064;42
1400;1018;1125;1063;31
1401;1018;1124;1060;35
1402;1020;1124;1059;35
1403;1020;1125;1059;40
1404;1020;1122;1056;41
1405;1023;1122;1056;44
1406;1021;1121;1057;44
1407;1018;1120;1056;46
1408;1017;1119;1055;36
1409;1017;1119;1055;42
1410;1017;1119;1054;41
1411;1017;1119;1054;45
1412;1018;1120;1053;39
1413;1021;1121;1054;47
1414;1021;1121;1054;43
1415;1024;1122;1054;42
1416;1026;1122;1054;36
1417;1028;1123;1053;39
1418;1029;1124;1053;38
1419;1029;1123;1054;40
1420;1028;1122;1053;40
1421;1028;1121;1054;44
1422;1026;1120;1055;42
1423;1027;1119;1053;39
1424;1027;1118;1051;39
1425;1026;1118;1050;41
1426;1025;1118;1048;34
1427;1025;1117;1048;39
1428;1026;1119;1049;40
1429;1023;1121;1051;46
1430;1020;1122;1051;37
1431;1020;1121;1051;42
1432;1020;1121;1051;42
1433;1019;1121;1050;39
1434;1018;1121;1050;41
1435;1019;1122;1048;38
1436;1022;1122;1047;40
1437;1021;1122;1045;41
1438;1024;1121;1046;41
1439;1023;1122;1048;43
1440;1027;1121;1049;38
1441;1027;1121;1047;34
1442;1028;1121;1048;37
1443;1027;1122;1046;38
1444;1027;1123;1046;41
1445;1025;1122;1046;37
1446;1026;1121;1046;39
1447;1026;1121;1046;37
1448;1028;1120;1048;38
1449;1027;1119;1049;40
1450;1026;1120;1049;44
1451;1027;1119;1050;36
1452;1025;1118;1051;41
1453;1022;1117;1052;39
1454;1019;1118;1050;40
1455;1017;1118;1050;40
1456;1017;1119;1050;43
1457;1018;1118;1050;46
1458;1020;1119;1049;49
1459;1021;1119;1049;48
1460;1019;1118;1051;43
1461;1018;1119;1051;40
1462;1019;1119;1049;40
1463;1017;1119;1049;41
1464;1016;1120;1051;44
1465;1016;1119;1052;42
1466;1017;1120;1052;44
1467;1016;1119;1051;50
1468;1017;1119;1050;50
1469;1017;1119;1050;43
1470;1015;1119;1050;42
1471;1016;1119;1049;43
1472;1016;1121;1049;44
1473;1017;1121;1051;45
1474;1017;1120;1051;38
1475;1017;1120;1052;41
1476;1015;1119;1052;44
1477;1015;1118;1052;46
1478;1016;1120;1051;52
1479;1017;1120;1052;40
1480;1018;1121;1054;39
1481;1017;1121;1053;40
1482;1017;1119;1052;39
1483;1016;1117;1054;39
1484;1015;1117;1054;39
1485;1013;1119;1053;43
1486;1013;1120;1053;44
1487;1015;1121;1054;44
1488;1016;1122;1056;41
1489;1017;1123;1057;50
1490;1016;1122;1058;43
1491;1016;1120;1061;46
1492;1016;1121;1062;42
1493;1016;1120;1062;46
1494;1017;1121;1063;44
1495;1017;1122;1064;40
1496;1017;1123;1064;37
1497;1020;1124;1064;42
1498;1020;1122;1063;40
1499;1020;1121;1063;41
1500;1019;1123;1064;39
1501;1019;1123;1063;43
1502;1019;1124;1063;45
1503;1018;1126;1065;42
1504;1018;1127;1065;42
1505;1017;1127;1066;46
1506;1018;1127;1066;41
1507;1018;1128;1066;44
1508;1018;1127;1065;41
1509;1018;1126;1065;45
1510;1018;1126;1066;47
1511;1017;1126;1066;37
1512;1017;1126;1066;36
1513;1017;1125;1066;36
1514;1017;1126;1066;45
1515;1016;1125;1067;39
1516;1016;1125;1066;33
1517;1016;1125;1066;36
1518;1015;1126;1067;38
1519;1015;1126;1067;36
1520;1014;1126;1067;33
1521;1015;1126;1067;35
1522;1015;1128;1067;40
1523;1015;1127;1067;37
1524;1014;1128;1066;34
1525;1014;1127;1067;35
1526;1013;1127;1067;38
1527;1015;1126;1066;39
1528;1015;1127;1065;40
1529;1015;1125;1066;45
1530;1015;1126;1069;43
1531;1015;1126;1069;39
1532;1015;1126;1069;40
1533;1015;1126;1069;45
1534;1014;1127;1069;43
1535;1014;1127;1069;44
1536;1014;1125;1070;44
1537;1014;1125;1071;45
1538;1014;1124;1072;40
1539;1015;1126;1073;41
1540;1017;1125;1075;39
1541;1019;1125;1075;38
1542;1019;1125;1075;42
1543;1019;1126;1075;39
1544;1021;1126;1075;42
1545;1019;1126;1074;41
1546;1020;1124;1074;39
1547;1018;1123;1075;37
1548;1018;1122;1075;40
1549;1016;1122;1074;43
1550;1015;1123;1074;43
1551;1014;1123;1072;43
1552;1014;1122;1073;46
1553;1015;1123;1072;42
1554;1015;1122;1072;41
1555;1014;1122;1073;46
1556;1015;1121;1074;37
1557;1015;1121;1073;39
1558;1014;1121;1073;44
1559;1014;1121;1072;43
1560;1013;1121;1073;40
1561;1014;1122;1074;45
1562;1014;1123;1075;47
1563;1014;1122;1075;41
1564;1013;1122;1076;41
1565;1014;1123;1076;46
1566;1014;1125;1075;48
1567;1014;1125;1076;45
1568;1014;1123;1077;51
1569;1016;1124;1076;49
1570;1015;1123;1076;37
1571;1014;1123;1078;36
1572;1014;1124;1078;36
1573;1015;1124;1077;36
1574;1015;1125;1077;41
1575;1016;1126;1076;42
1576;1017;1127;1076;41
1577;1017;1126;1077;41
1578;1017;1127;1077;44
1579;1018;1125;1078;42
1580;1020;1125;1077;45
1581;1020;1127;1075;42
1582;1022;1128;1077;39
1583;1021;1129;1077;37
1584;1022;1128;1076;41
1585;1022;1127;1075;39
1586;1021;1127;1077;41
1587;1021;1127;1076;45
1588;1021;1126;1076;40
1589;1019;1126;1076;39
1590;1018;1126;1078;39
1591;1017;1125;1080;41
1592;1017;1126;1082;41
1593;1016;1127;1080;44
1594;1016;1127;1081;43
1595;1016;1127;1080;42
1596;1016;1126;1080;46
1597;1016;1126;1079;45
1598;1018;1127;1077;42
1599;1018;1127;1076;36
1600;1016;1127;1076;38
1601;1017;1127;1076;41
1602;1017;1126;1078;46
1603;1016;1126;1078;43
1604;1016;1126;1079;44
1605;1016;1126;1079;43
1606;1017;1126;1080;40
1607;1018;1125;1078;38
1608;1019;1126;1078;41
1609;1020;1126;1078;37
1610;1020;1128;1077;38
1611;1020;1128;1073;34
1612;1020;1129;1073;34
1613;1022;1127;1072;36
1614;1021;1127;1069;41
1615;1021;1126;1069;35
1616;1020;1127;1070;36
1617;1020;1127;1070;32
1618;1021;1127;1070;40
1619;1021;1127;1070;39
1620;1020;1127;1069;40
1621;1021;1127;1069;39
1622;1021;1127;1069;40
1623;1020;1127;1067;39
1624;1019;1128;1068;38
1625;1019;1130;1069;39
1626;1020;1130;1069;36
1627;1019;1131;1068;41
1628;1019;1130;1067;40
1629;1020;1130;1066;39
1630;1020;1129;1066;42
1631;1020;1129;1066;39
1632;1022;1128;1066;39
1633;1022;1128;1064;38
1634;1021;1127;1064;39
1635;1022;1127;1064;40
1636;1022;1126;1062;40
1637;1023;1127;1063;41
1638;1022;1127;1066;37
1639;1023;1127;1067;36
1640;1024;1127;1068;42
1641;1024;1127;1069;40
1642;1025;1127;1069;39
1643;1025;1127;1068;39
1644;1025;1128;1068;41
1645;1025;1128;1067;38
1646;1026;1130;1067;42
1647;1025;1129;1067;39
1648;1025;1130;1069;41
1649;1026;1129;1072;41
1650;1025;1129;1074;42
1651;1024;1128;1074;44
1652;1025;1128;1076;37
1653;1025;1127;1077;38
1654;1025;1128;1077;39
1655;1026;1127;1077;36
1656;1025;1126;1077;35
1657;1026;1126;1075;42
1658;1026;1129;1076;40
1659;1026;1129;1077;38
1660;1026;1130;1078;35
1661;1026;1131;1078;37
1662;1026;1131;1080;36
1663;1025;1130;1081;35
1664;1024;1129;1078;34
1665;1024;1128;1077;36
1666;1024;1128;1075;33
1667;1023;1127;1074;37
1668;1022;1128;1072;41
1669;1022;1127;1072;37
1670;1023;1126;1073;33
1671;1023;1125;1072;32
1672;1023;1123;1073;35
1673;1022;1121;1073;36
1674;1023;1121;1072;37
1675;1022;1121;1072;42
1676;1022;1120;1072;44
1677;1022;1120;1073;47
1678;1023;1120;1072;43
1679;1023;1120;1071;39
1680;1021;1119;1068;45
1681;1020;1119;1071;46
1682;1022;1118;1071;47
1683;1020;1118;1072;42
1684;1020;1118;1074;42
1685;1019;1119;1076;42
1686;1017;1119;1076;43
1687;1018;1118;1076;37
1688;1019;1118;1076;42
1689;1019;1118;1075;44
1690;1018;1118;1074;44
1691;1016;1119;1076;41
1692;1015;1120;1079;41
1693;1014;1120;1080;40
1694;1012;1122;1081;45
1695;1010;1125;1080;40
1696;1011;1125;1080;37
1697;1011;1124;1079;43
1698;1010;1124;1079;44
1699;1009;1125;1080;44
1700;1011;1127;1082;40
1701;1011;1127;1081;35
1702;1011;1128;1081;37
1703;1012;1129;1081;41
1704;1012;1129;1082;41
1705;1012;1129;1083;43
1706;1011;1128;1084;41
1707;1011;1128;1081;42
1708;1012;1129;1080;39
1709;1012;1130;1078;45
1710;1012;1131;1077;46
1711;1012;1132;1074;40
1712;1012;1132;1075;38
1713;1011;1133;1070;34
1714;1010;1130;1069;35
1715;1010;1129;1069;34
1716;1010;1128;1068;37
1717;1010;1128;1070;39
1718;1011;1126;1075;39
1719;1011;1125;1076;41
1720;1011;1124;1076;36
1721;1012;1124;1078;36
1722;1013;1125;1079;38
1723;1014;1124;1080;41
1724;1014;1125;1078;39
1725;1014;1124;1080;37
1726;1013;1124;1079;38
1727;1013;1121;1077;40
1728;1013;1121;1077;37
1729;1013;1120;1076;41
1730;1013;1120;1077;41
1731;1012;1119;1077;41
1732;1012;1119;1076;41
1733;1013;1119;1075;45
1734;1014;1120;1074;44
1735;1014;1122;1073;36
1736;1013;1122;1072;42
1737;1012;1123;1072;41
1738;1012;1122;1073;48
1739;1013;1122;1073;47
1740;1012;1122;1073;44
1741;1013;1122;1074;43
1742;1012;1123;1075;45
1743;1011;1124;1074;44
1744;1012;1124;1075;44
1745;1012;1125;1075;42
1746;1012;1125;1073;42
1747;1012;1127;1071;40
1748;1012;1127;1071;39
1749;1011;1129;1069;37
1750;1011;1130;1068;37
1751;1013;1129;1069;38
1752;1015;1129;1071;38
1753;1017;1127;1071;36
1754;1019;1125;1070;38
1755;1018;1124;1069;42
1756;1020;1124;1071;44
1757;1020;1126;1069;45
1758;1020;1126;1071;40
1759;1019;1127;1071;42
1760;1021;1127;1074;43
1761;1021;1126;1076;43
1762;1025;1124;1079;44
1763;1024;1123;1079;37
1764;1025;1122;1081;35
1765;1025;1121;1079;35
1766;1026;1117;1078;39
1767;1025;1116;1078;35
1768;1025;1116;1081;38
1769;1024;1116;1082;40
1770;1024;1115;1083;46
1771;1023;1116;1082;40
1772;1023;1114;1084;41
1773;1023;1114;1084;41
1774;1024;1118;1086;44
1775;1025;1117;1085;37
1776;1026;1118;1084;41
1777;1024;1119;1083;43
1778;1024;1117;1082;40
1779;1025;1117;1083;48
1780;1025;1118;1082;43
1781;1025;1118;1081;44
1782;1025;1118;1080;44
1783;1025;1119;1081;44
1784;1025;1118;1082;43
1785;1025;1118;1085;48
1786;1027;1117;1084;43
1787;1029;1120;1086;45
1788;1030;1120;1089;43
1789;1031;1120;1089;40
1790;1031;1117;1089;38
1791;1032;1118;1088;44
1792;1033;1118;1089;44
1793;1031;1121;1087;38
1794;1032;1121;1088;40
1795;1031;1123;1088;40
1796;1031;1121;1089;41
1797;1031;1122;1088;41
1798;1031;1120;1089;37
1799;1031;1121;1090;42
1800;1033;1121;1090;40
1801;1031;1123;1094;35
1802;1029;1121;1095;31
1803;1027;1121;1096;35
1804;1027;1119;1096;36
1805;1024;1118;1097;33
1806;1023;1118;1097;35
1807;1023;1117;1097;40
1808;1022;1118;1098;44
1809;1022;1119;1099;38
1810;1022;1120;1099;38
1811;1021;1123;1099;40
1812;1022;1124;1099;43
1813;1022;1123;1097;44
1814;1022;1121;1096;44
1815;1022;1123;1095;45
1816;1022;1122;1095;44
1817;1021;1123;1095;41
1818;1021;1123;1097;41
1819;1022;1121;1099;39
1820;1022;1124;1099;43
1821;1022;1124;1098;36
1822;1022;1124;1098;36
1823;1023;1123;1098;36
1824;1021;1125;1096;38
1825;1021;1123;1095;40
1826;1021;1122;1095;37
1827;1023;1121;1096;35
1828;1022;1120;1096;39
1829;1023;1118;1094;38
1830;1024;1118;1096;41
1831;1025;1118;1099;40
1832;1025;1117;1099;39
1833;1026;1116;1098;44
1834;1027;1116;1099;44
1835;1027;1115;1099;46
1836;1028;1114;1099;43
1837;1027;1115;1098;48
1838;1027;1115;1099;44
1839;1027;1113;1099;49
1840;1027;1114;1101;40
1841;1028;1114;1102;38
1842;1028;1115;1101;41
1843;1029;1115;1100;45
1844;1028;1115;1100;44
1845;1028;1115;1100;46
1846;1028;1116;1102;45
1847;1027;1117;1101;41
1848;1027;1116;1102;39
1849;1027;1116;1101;38
1850;1028;1116;1103;42
1851;1029;1118;1102;44
1852;1029;1118;1103;45
1853;1029;1118;1103;42
1854;1030;1118;1102;41
1855;1030;1119;1102;39
1856;1030;1121;1105;40
1857;1031;1121;1106;37
1858;1032;1121;1106;36
1859;1032;1120;1107;36
1860;1032;1120;1107;35
1861;1031;1121;1108;39
1862;1031;1120;1107;37
1863;1031;1120;1106;37
1864;1032;1118;1107;41
1865;1034;1119;1107;46
1866;1033;1118;1105;40
1867;1034;1118;1105;40
1868;1033;1116;1102;39
1869;1034;1114;1101;39
1870;1032;1111;1100;42
1871;1034;1108;1097;42
1872;1034;1110;1098;39
1873;1034;1111;1099;41
1874;1033;1110;1100;39
1875;1033;1108;1101;41
1876;1031;1105;1100;41
1877;1030;1102;1101;46
1878;1031;1103;1103;43
1879;1031;1103;1099;47
1880;1032;1105;1099;42
1881;1032;1106;1100;39
1882;1032;1105;1101;38
1883;1031;1104;1099;45
1884;1032;1105;1096;48
1885;1034;1106;1094;49
1886;1033;1107;1095;48
1887;1033;1109;1095;44
1888;1032;1110;1096;43
1889;1030;1111;1092;42
1890;1029;1111;1094;43
1891;1030;1112;1094;40
1892;1028;1113;1093;47
1893;1028;1112;1094;44
1894;1028;1113;1096;43
1895;1026;1114;1095;43
1896;1025;1115;1094;44
1897;1025;1116;1094;41
1898;1024;1116;1095;44
1899;1024;1115;1092;48
1900;1025;1114;1090;45
1901;1025;1115;1091;42
1902;1024;1115;1094;43
1903;1025;1115;1089;45
1904;1027;1115;1092;42
1905;1025;1115;1093;39
1906;1026;1115;1092;44
1907;1025;1115;1091;43
1908;1024;1115;1092;41
1909;1023;1115;1092;46
1910;1024;1115;1092;47
1911;1024;1115;1094;44
1912;1024;1116;1095;43
1913;1025;1115;1095;39
1914;1026;1117;1096;42
1915;1027;1116;1098;43
1916;1027;1118;1099;43
1917;1027;1120;1099;42
1918;1026;1121;1099;41
1919;1026;1122;1099;39
1920;1023;1125;1099;38
1921;1019;1125;1099;37
1922;1020;1125;1099;37
1923;1015;1126;1100;38
1924;1014;1127;1099;38
1925;1013;1127;1098;38
1926;1013;1128;1097;42
1927;1012;1129;1096;34
1928;1015;1129;1095;38
1929;1016;1128;1094;40
1930;1017;1127;1095;41
1931;1018;1127;1092;42
1932;1020;1126;1091;45
1933;1021;1127;1092;42
1934;1020;1127;1090;38
1935;1020;1127;1091;35
1936;1018;1128;1091;36
1937;1019;1128;1090;43
1938;1019;1129;1091;38
1939;1019;1129;1090;36
1940;1019;1129;1090;34
1941;1019;1129;1089;38
1942;1019;1130;1089;36
1943;1020;1131;1090;41
1944;1020;1132;1091;36
1945;1021;1132;1090;38
1946;1022;1134;1089;41
1947;1025;1133;1088;37
1948;1025;1134;1087;39
1949;1023;1132;1087;40
1950;1024;1130;1087;37
1951;1024;1131;1085;37
1952;1023;1132;1086;35
1953;1021;1131;1088;33
1954;1023;1132;1086;34
1955;1022;1129;1088;30
1956;1021;1129;1086;32
1957;1022;1127;1087;33
1958;1022;1128;1087;35
1959;1021;1128;1089;35
1960;1021;1128;1089;34
1961;1021;1127;1091;38
1962;1020;1126;1091;38
1963;1019;1126;1091;39
1964;1020;1127;1090;41
1965;1021;1126;1091;42
1966;1021;1126;1089;35
1967;1021;1127;1088;37
1968;1019;1125;1088;41
1969;1018;1124;1086;43
1970;1019;1124;1084;34
1971;1018;1122;1082;35
1972;1017;1121;1079;40
1973;1016;1120;1078;40
1974;1015;1119;1079;29
1975;1014;1117;1079;37
1976;1015;1117;1078;36
1977;1014;1116;1079;47
1978;1014;1115;1081;50
1979;1014;1114;1079;41
1980;1014;1113;1081;43
1981;1014;1113;1083;45
1982;1013;1114;1084;48
1983;1013;1114;1083;49
1984;1012;1114;1085;56
1985;1012;1115;1086;49
1986;1010;1115;1086;48
1987;1009;1115;1087;47
1988;1010;1116;1087;41
1989;1010;1117;1088;40
1990;1010;1116;1086;48
1991;1011;1116;1086;47
1992;1011;1117;1088;44
1993;1010;1119;1089;47
1994;1009;1119;1087;43
1995;1009;1119;1086;45
1996;1009;1118;1085;49
1997;1009;1117;1084;47
1998;1007;1118;1083;48
1999;1007;1119;1082;44
2000;1007;1121;1082;46
2001;1006;1122;1080;41
2002;1006;1123;1080;36
2003;1007;1124;1081;41
2004;1006;1126;1080;36
2005;1007;1127;1081;39
2006;1007;1125;1081;41
2007;1005;1125;1081;46
2008;1007;1127;1080;41
2009;1007;1127;1081;37
2010;1008;1127;1080;42
2011;1008;1128;1079;42
2012;1008;1128;1079;42
2013;1009;1127;1078;45
2014;1009;1126;1077;47
2015;1010;1125;1076;41
2016;1011;1126;1075;38
2017;1012;1127;1075;38
2018;1010;1129;1074;36
2019;1010;1128;1076;36
2020;1011;1129;1076;38
2021;1011;1131;1077;38
2022;1011;1130;1076;35
2023;1012;1129;1077;38
2024;1014;1129;1076;41
2025;1012;1128;1075;39
2026;1012;1126;1075;43
2027;1013;1126;1076;42
2028;1014;1126;1078;46
2029;1014;1125;1079;39
2030;1013;1125;1078;41
2031;1013;1125;1079;40
2032;1012;1124;1079;42
2033;1011;1125;1081;41
2034;1012;1126;1081;44
2035;1011;1125;1081;42
2036;1010;1125;1079;42
2037;1010;1125;1078;44
2038;1011;1125;1078;41
2039;1010;1124;1080;36
2040;1011;1122;1079;38
2041;1011;1121;1080;41
2042;1010;1121;1082;39
2043;1010;1121;1086;44
2044;1010;1120;1087;50
2045;1010;1119;1087;45
2046;1010;1120;1088;44
2047;1010;1120;1088;42
2048;1010;1121;1091;42
2049;1009;1121;1095;43
2050;1009;1122;1093;42
2051;1009;1123;1094;43
2052;1010;1123;1096;42
2053;1010;1124;1097;46
2054;1012;1124;1097;42
2055;1013;1125;1097;41
2056;1014;1125;1097;42
2057;1015;1126;1097;39
2058;1015;1127;1096;36
2059;1015;1127;1097;34
2060;1016;1129;1097;38
2061;1015;1130;1097;36
2062;1015;1129;1096;39
2063;1015;1129;1097;40
2064;1015;1129;1097;46
2065;1016;1129;1098;43
2066;1015;1129;1099;40
2067;1016;1130;1099;41
2068;1015;1130;1099;39
2069;1016;1129;1101;36
2070;1015;1129;1101;37
2071;1015;1129;1101;36
2072;1015;1128;1104;36
2073;1014;1128;1103;38
2074;1013;1129;1103;41
2075;1012;1128;1102;41
2076;1013;1128;1101;41
2077;1014;1128;1101;42
2078;1014;1128;1101;41
2079;1013;1127;1100;38
2080;1014;1127;1101;39
2081;1013;1127;1101;42
2082;1013;1128;1100;42
2083;1012;1129;1100;38
2084;1011;1130;1100;37
2085;1011;1130;1099;40
2086;1011;1129;1099;40
2087;1012;1130;1099;39
2088;1011;1130;1100;38
2089;1011;1129;1100;41
2090;1011;1129;1100;39
2091;1012;1129;1100;40
